SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
117234,Heavy Duty Clutch and Brake Repairer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117234,NQF Level 3,168,MERSETA ,
117357,Heavy Duty Drive Train Repairer (Vehicle Transmission Mechanic),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117357,NQF Level 3,159,MERSETA ,
117359,Heavy Duty Hydraulic and Pneumatic Repairer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117359,NQF Level 3,157,MERSETA ,
117347,Heavy Duty Suspension Repairer,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117347,NQF Level 2,140,MERSETA ,
117348,Heavy Duty Workshop Assistant,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117348,NQF Level 2,153,MERSETA ,
97582,Heavy Equipment Mechanic,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=97582,NQF Level 4,540,NAMB,"Heavy Equipment Mechanic-External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/MvsKw_70JxMg_uz-jduxBQ/dyMh0u50HmmwnfTuOH-rKgdC8mRcLZFs5u2uDBg9NG_sNAfPJLNgEuG5LCbHE5RvzkZziJK5wbrX4lh4XMG0poDZKPVZWDCu9O2lgflQ6bx4rBei1_yzZCUlfkU6QmiBvEPPskqmX5ZHmAA-xgFnXZRnAaYmEalCn3YOSR_UBcRi3q9ckoc7IJuEqZM3UXepeaWtoxXar-41ec-nvbpISQ/z_KeHoznPYSqKWIMQ1Z6IxtM8xtVlKLw41EhKEJ767o),Heavy Equipment Mechanic-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/oCKuxzmUS-i7pt8uVDD-TQ/kRVALXo-aA8JzCfWQpF_XSI0yHraHPdP3NW_Wb3CAFtbZG-VkCEg1pKW4FRjTAD6HaOnz3WwNjPr3aHAA5DDfuWowhTc8QCsFDWeLgmcqgEsIsqUmPLoGs7UEo1MU7hs9uAKpyQaF2anTx4hHwHk9-AoZrLJHJYPGwxreHtedULBaWS7_J3_OzSg9KQjKPnp/hKguuouolzMjp6OEIVSJy_26HQ03ygkY-JqK4dKGgAc)"
121692,Higher Occupational Certificate: Architectural Draughtsperson,Higher Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=121692,NQF Level 5,120,CETA,"220912- EAS Architectural Draughtsperson.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/gRuCwL1TiB-Ik9JV3xqvzQ/qx5PaZwZAI1UTOQkqVc0RlwvQloNRe1eIGKAITmjlOeDkft9n4g46V6jMtjvgXPbuM0bpsP3xF7KNFMhANvMmuza7DgqEj6uLyEVabE25VSVZ0ld8SyDmV0vHwTENVWQiOT0oLIwhyWHNQtiejP3TA09LzsOFizdlCPbWvAMJ4pgm1hq8fCyYtJBXWrT1z1W/3jcfigX07O8QAcaIoXmkbXiHQrB-lC7s-YnJXS5jCf0),220912-Curriculum Architectural Draughtsperson.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/5nBbwmOEq2qDYgObR8H8iQ/Nrh9VsBnoqZA1tgxR0DL23wPty1ULeo33WtoFnHcUgCgYu0hYPZxKKsssrmvP5KNFwrs-te2vNJYLwkO3mvg-TEd-sdiqIdc1IDhHUXNV9TWdIhClfpnL7BVBEAAU1adIxmVB3PiwvprIQdDlTGMW7SyxOocIqjfNTC4PvarxThIzQVVzeHF9qWRvRqkS3LAvgmEbzn8S1xbbTbpnQvycQ/kx6aimdPhRYN9ruZWsnpX_YRM74-N0LMJUQHQDZU6V4)"
104779,Home Based Personal Care Assistant,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104779,NQF Level 2,68,HWSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/HWrhN-r7cgq0jydYtg-rcw/QAFmn3Pkzuoirn1-iQlUaVMtwYjqgu_p1TLKO6gzlFDoi5urUHE_WiM0Uc3jgA_PTvR6AxQYyifolQy7YYkiyI3YoYNAwq8VEUu4R306FE6HPOsfkp6FwKNyaK8ivPvONi6qATwoZvjTGdcgn2wn_z-zpoLA7y3BuzkGEDnOzSY/vLGwrzaIHCyUkjRwoylgoiAlpjHZbN7B0sRPGN9e6G8),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/4SEwAWxowCkiiTVbjHR57g/4uBvjDvKFw8SeeeIqif3surVXn556Gh-nTq3LQ1Dys0RS7WGV3x7Pwj1P_bkGG0b8gPUBjr85msKh_AKEc5yhWiksb90YR0Syg9ze51l9vwrItQWIxYHJa69tkpWWjXyQ8jb04gAlMBHbVyLwRp0_-QVyDZ81MAgcnqOCeA6nl4/U7mESgQgy4ObkYjj84v3aIP0247RgfjWhjyEd-NXNQE)"
104792,Home Based Personal Care Worker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104792,NQF Level 3 ,135,HWSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/85ih2MS0khwKd4tWMH2p6Q/wT2O-gYvNgeqRpp9qCk6-_WiHwTLm7K1N1VehBuR8V7uR6PCml7PXI4u5-vpIgSjWOa-699FtUXAhdmE7IJDSFH_Tc__Cb9REFSqVa_LhY7yjkwTx54aO_i24fk6hBnT3HrVXAEkaU-V9p8LDL9ENqljZdlV62LV2JGoMRqt6nc/-D0zp6N_eCPuIc5zTvKz6tVDmfkEq0bitAoFAZOZi_0),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/dVSpnsA9RcGhII7osSakYg/QeHqUp-yBSJpKKieL_LUIhKev3sNCWfPFKITA4LeItPrqB2z3VMmzTOwWoO1A1jHXHXFjctuMhX_Sywq7poQDtswjAhB42Miz23CB3-7qJHgHxi5B4ilaG4oZ17KuXANjgWL8ynl_adcJQnViWsmOuZW2LfHfh-z8uBZUkJ2xy4/VzlIGMIYXc0GlpH0kBuf6NtQbxdXWO6qqkirHoo88lk)"
121767,Hospitality Laundry Assistant,Occupational Certificate ,https://allqs.saqa.org.za/showQualification.php?id=121767,NQF Level 3 ,64,CATHSETA,"CommercialCleaner-ExternalAssessmentSpecificationsDocument.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/EXp76ezX6eRe-UPObU1CNg/Zhm6C6EB1ai1TfyIXsnUmwLlq0s0pNUrkB0CJepj7JPw_t4-RRo-y5DdbiATfu7P93eSEUObG8N0IVxiX509QEeyJPUaJDuEMo-RaJe8LfKpx2iqCeHxhk9ek4-Zu7CmujWjYE6UlvVN1p6Do8sV8n7jQ5OgEK3lL38WxX9i4f631eWYICL-p-xrmefmPR6qAyQsJ8noyGEQNnna0sPyooDXqa57gbyatgia-n0avO0/L2NB-6MHhOpRBMNiQUzvaptdykSEDcwVSE0fME5ZU0g),CommercialCleaner-CurriculumDocument.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/EnpSdBul6MjF-fBKf4UYKQ/BBOqzL3ynaA1v77q8FDqBcrtO510Bk19tVZF8llbsYYaOdd4fqjcH1LUSii2byQlyz8Bz-Ym-mxQ1NncDKfYfuPHenxb03i-EL6ieM6aQBxaMuPTGHlPuTxAi3cLxPU_Wre-BkrvTXzBkphkBjzcg7RwfYogVLeFulfEAXjFM1uTyZ5YUhqwAT4uaQtrHNuf/jOnmy4QpV4wFo_KDasQruvvhCeD-Sq2nuS2iTBmeprg)"
117028,Hot Mix Asphalt Paving Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117028,NQF Level 2,46,CONSTRUCTION SETA,"Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/zghf5Uo-KANh9a0wWwAesQ/fAxDMIvnBIUX0H4hX_oxOYr2vUZR8jZ2nIJ12lnUPRqrtAPCwyoJ_zQyEdFpG3FJfjUXiwd8X0HLUgclE3cY1PGsBAKSbzYxg6BxETgr5oA4q1xbLvwl195w0kYfUszWMXkX2KAhbznOczdzbACvSj9D3W8Emfz5LfD90SX5pl8/FU6iQxPIQGlTf2ET6nzpJgcWSagn6NPdn6AYLt3BGko),External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/VT9YEnmdgg45yWtnjvHyLA/yQSucKA76KOxoL7CT8Ciy7XrtimRml7cBvukhgm-yYHWDrd-QaFwu5skbaegOaiRq7J7GPJSnhTFrJq4SjeAxeIeCa6209-ta3V50LhLqvPKoBSxqr1jpXYi8UHjVDoIJXbJEwnx5Q5vfn5oOyGb3DnhOhxM4ZM8i_j0ApJSZHURI1rYf-jt5orLRSUOr60y/JF1KOJEoVN6biKg-asr4hjwvUMvwKH7DDFGyNyWVBtw)"
94620,Hot Water System Installer (Heat Pump Installer),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94620,NQF Level 4,67,MERSETA                 IOPSA (AQP),"Curriculum - Heat Pump Installer.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/cleaRaOt39LsLG8h7Kt6cQ/9UhYnz_ESr3iIYmZHLZbg_CYgbqSmZqeXVXOd9h6hDZ7A8TIWWXustv6JOehRtWHqxcaytMvQsLnQz-nErt5tuN9EQTCMm9e7_3RW1Mj-LYoZ8o8bkGMDlZt2slfNQjy7cnt-Pk1BkQBHHjATBDwo_jpkxKh7vxcBG6IpEEk0FY/qlnUZhoLNyJVlDmGS02fzESujKbAnVxeUB4UCI3zr10),EAS - Heat Pump Installer.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/edi5FMZ3whJBM_IPjgZ6JA/iLyNi-qSJU27na1GJcXOO3moPwT2QhsWZ_Hf9FuhGpClJY9flE5j0a5dypMAvMY_ebOjLaY7N4YvHA0kzW25kZmjM0qpiW7Z7useCIyYUc3D03BCcXPd53zQ-HRC38mZJGy6poE6Sq6sJQdgkFh848yVj2A6F_dPcylhTroeCt4/GNrQTkAM__I023bUM1Pij9u9AZuxCDRUABzPt8KmUEc)"
94619,Hot Water System Installer (Solar Water Installer),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94619,NQF Level 4,67,MERSETA                 IOPSA (AQP),"Curriculum - Solar Installer -Solar Water Heater Installer.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/AdYfqbHUUho3JeXndJsqxA/debmlhVoq5eycggsHvBqS6UU6MMZtnQQ4k0TOieDoegHUw45pCQLchcKKP44-oak2SkzF2R-jr1g_OdGElfe347crs9Ui9zElMpw_-jqmEV-kpSZqzikJ1ehTq21KOJ6lYAcLSI2YNAsUMCdTzPhiFE5hPL3cckGe1TCN8E2BrruLf9DdAZ3CV1aYH0ctvbFRblJPKwb13y6I3H2hexdJA/d5hpFm1eqny5lPACIdmoVJnjNuz0cZX20rA73iPUu5k),EAS - Solar Water Installer.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/I2FTK2MOh9Jmuh4gL1_B9w/qtdMgONpzhvbCoBoQyuYFCd3ihr4gA_AEBZPc_C-C9Ar1Ayq5YpDSD7hTzp2NCuv79DnEJPfmicGA7ssB06idiMBN3vF0Uv-aAHbNM9r7m9ZUCRSH1VP8Q9r9ESIEs5A_fgxB-Z4zCkLo8reFipTl9lnejLEBU80J2mA5nWM48UoBlwV0hSA2DZjP8nEXK54/EJUgj74lMrdwzScLCNfMrsKiHTCM9459attrUq9e53Q)"
121150,Human Resource Management (HRM) Administrator,Higher Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121150,NQF Level 5,120,SERVICES SETA,"HRM ADMINISTRATOR - ASS SPEC.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/jGfCv6sTmIXJe_PAs6i64Q/5L-DHzSp1oTZkT9ZVIy2nTYio0Q6M7CjAaQCsmmTOCJ9OctQN5PwguNRTRWPgWt_wyXYU2uo3k50-luLX8ftWHQbGXdGpdhrc9sf0C8qYrebsvgMLL9-_qe5ney42BViPW-EDn2i7gGt0WKMffoL3R-H1Ms2_fPSOOxwB2QjoW4/Fqcvgwtx1lQECfd4-swdcJdY1d6lSks35xVkYXSCGI4),HRM ADMINISTRATOR - CURRICULUM.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/svsH7MfZKImdhbahKq_n9Q/r_KQTTZyJz3BIWoVmgGFf-XsRZNlROKXNhatjUdV1FuhFOdrQU7lsAEYZ5J7iMgkY7Qt3vLTPWnm0oFOdWoSWrTibNJt087FabqafJSUNl0J6q9aQvGAi4i6HlU7ujBsxD9rVQgkqTdVNziaNTs8zaNtB7381-cV42mAKXZeICs/0fqdJTP4romq-sqMl8RTY6V7gI70eFxUVsJ-PRCLFvw)"
121152,Human Resource Management Advisor,Advanced Occupational Diploma,https://regqs.saqa.org.za/viewQualification.php?id=121152,NQF Level 7,178,SERVICES SETA,"HRM ADVISOR - ASS SPEC.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/TeqR7Mo9jZcu9_tVqMDurQ/1rTFC_SSWmE_GW3HAKjrxs-YtJbIuKcEwiPeD7LGfRvApqiD9I8NYE_EN6OonCgGbPWXERQPC54UPSjdnA3Qknm8FEXX-OKq0H5x2mOUKZab7_eax4dBz7L-SrETm8USilq9LbR5DwqzYMcxNdcEWamgHTMEW0L9fKS3edCpgzk/n812kAWKqDNr-4WyI_74BOoLqLE3hd7HAr3pJ6Mv5Gw),HRM ADVISOR - CURRICULUM.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/A0yAuss2KaxTYlkw8sQKNw/Z5O5jMdrwmuSp6QUuc3IDlOXkEy4iUVjCSyTT-WS8uTClQKxfidlm-SOK7gqpbE6ntQY82msCPreClunLlYaBN8hKBlSuTD72ugeaonDjfqSO4-K2IXwn8LNqYjPT8lJ9vwuCSA5YVsg8vv4CBk_jEbKDN-PACAJ7fek0rIUyUY/EEi4-JaXd1Sxz_XMH5GOD6v1lnB_Y0cbxTXFIpgdfKk)"
121151,Human Resource Management Officer,Advance Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=121151,NQF Level 6,134,SERVICES SETA,"HRM OFFICER - ASS SPEC DOC.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/JxueQ8E9rU7nZWAb2bue3w/h4GpoI-aOX6WJhf7rHphoQx8Zin8eMB2xMpKwn75dOG2Bc6bFBB4S6lAL95CwHAHYPhO9bfsPzU22n41JFe6SSAqT1VrvEw4e21qTHNnYATMBIr96OV-xearEyJY6QT6fTUN0B7gUEUGFxhtbzm2yiEuhXXfbgqSOwFihqIdXYE/PY3x5KHblNCUaN7IXZ7yxI5rij4SY71wrzRPoMF3yPk),HRM OFFICER - CURRICULUM DOC.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/U7C7YrPX3C9z0eAvS_hPCQ/IIiv3AVdEdELS5EonhFA0wQV2wpVMcLOI3EJo1J8SEzqTsK78cZwE6CgA2-a9WFhF4VMLXr39U_Jtz0xA3SqBr3rmP0vo8_A5TRa48lffoWRCJyv62BXz_KF1Q4juIE4K0b9moDo5MFinTa9YZhsVUbsVr68Bu1xbw7C2As9l-Y/-ki6h_6dLn_eff_qWwxU9W-zBRmyYX0KYsIoVt89sVo)"
101677,Hydraulic Rock Breaker Operator,Occupational Certificate,https://qspe.saqa.org.za/viewQualification.php?id=101677,NQF Level 2,54,MQA,"EAS - Hydraulic Rock Breaker Operator.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/mncohzYF_3lJ_RYEL_4fCw/icdLrlfptNLlWAz18kw2n58QCw2oeUGLtjgrvdvSpN1ZT-aZFpgYAKQ51sNB4O9RZ7bYWb5nvfAgIzGvMCnVG1-VpOm_bzMlUEw2CAHDQV-MP38JeSvloGSlyyCw6M9Uww4LBDeNOo0CRnFYdeyVbD6Ipav6rYHQimKhNKC5TX-RuBSQjBxV87zIrRl9lsXP/sJgoA7p0ZZzHeKeGndrwSGOYpMm3ftqM1fkq3GO_ppc),Curriculum - Hydraulic Rock Breaker Operator.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/8MK5A4TwyoP4lluZYvzy2Q/et7BFgBiwIWXKQ7QsFNDjiCmEVKpT6cuU6Z9-QIAQHlJh8d9M48OBpmBxV7MxZTAlEBHSOgEb5VHNq-wWhFslu8eR96Am68apVU1lrlLyUKXkQ5oFVSakmQr_OP3OWcE17jQ53nIW_l6uIu_YDwzTfJ5cVodX4EYIM4UOm3enk7U52LdFVHPR2vGftaakMtPf4Bqj0up97C68F6ZyauePw/f0NsLgk57mhgozgVmwCmfYXMgTG88buNqbEXUmVedmQ)"
104458,Hydro Power Plant Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=104458,NQF Level 5,340,EWSETA,"Assessment Specifications Documents.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/9LSlWqe8HR1F42Y2R1a3Yw/bcZr4I3kM_Ca9c5GoRdCISi5WU5Y_75zpmdiuHqa94TxMxL9Pw2Aax_stxnss0EGph8ehnw0FFjki_w3iGWLGwkcnwiSyhbD_AfpFlcBiMtNHwY0Q4HW22vHE-ZFSGw1XQ7beiktc4vKZEDAl9DMJI0XOyruSnsaTd4VZFnmr-kBVauyCaQlKXB-jR9dIlUz/nzjdvngioQAILqFw-YyoWgm350c8OUGxCwpXbFEVYdU),Hydro Power Plant Operator-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/2bmFH1eYbjLxKfaXtgeSSw/KjEEKraXrUva6BxiRKvRVqh6PvjveWUHUm-SdUJq56OjBDIGeulRZ0G8EXY2hj13qbBT8_XmA1iPF8Qkn6xXakhGvDeMwHW8yVXAYU8tHGvJbULtxMDTU25rHIWNInsYuXiKLbfG8TSr4Sgd6WTVdoo_kK-Oikh3yLCaUrNGJJrQDIUNyHBZppE2p_W2DOfL/0FujVNyb4Ye7IqIa3p5KozAQry4tCMXviZbAGA7CqCs),Learnership -OC- Hydro Power Plant Operator NQF Level 5.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/SxqwSwrSmwqlErj6boe_mA/wZs64hetsVv63VDJC-cFEVMSDK7DGIbxdUEw6Inf2czmOUaDy18cfY3SCct-kpAnVK9psDvUQgjhpy0QVe41A765sYimeLuk6ROgt0Rk81NrJzston4EGMPBT03Q6zTAOUTkOhYoU2nVXsxkOXBQete9DjeqSX-g741jbwPwF5TrG16lWmONqPG61o8wc_-4/ySkd9-gbAlqAk5ByHu25mzC4aA6NWKU4UlRrAqz8fPU)"
97224,Hydro Power Plant Process Controller,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=97224,NQF Level 6,189,EWSETA,"20150128_313103_Hydro Power Plant Process Controller_assessment_specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/mAQIVw0Y5QvgukqAxBn4ag/Pvj1Z_TUGxv71olRTGw3bizlPb8GFj44KttnXBCaAsYH54p-tLMMlRWfkv9hwFLeS7uDQpgw2isqsRU_Qsnv4n_ce5P9_5wdY5G0xhCryDWCF2pX2VU6YPBwKPykZnNQeLEYF0X0uTNSEzvWjQbxmIIHdEm1lhltdy-BFoupXoLkF-CP_bA74HzthyyNRDnAwsIiRSJ7HlH-eMuTocP2uCFO4opU80Pq0XH0_92XUs4/zD6fK1tQeJwTVzwu8SlScUfvKV_wFYHxkJa0eum46Rc),Hydro Power Plant Process Controller curriculum.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/g8GR1lfMG279-uj4nxZBDg/n5O46kRNE2iMjWlKhRhB018uwOLtP6JA1w1mACiUyBPw5c3WzNtXiPJzsQurq7IxpkkqhIHT5S8DsN9h_m3G7sDectLx96_7p48V7vzo0oWOaP2GGzpk7TZz_mp-5nwzYZATEZCcMwFbZLK2y7iduMdjauP3QUi-kXTeEVcASE3PWOf5CuZhbVf2UHJKTvJl/bM2jz7Io_pPanbv-3oz6JWgqkqN3PUhNpeYITseVGso),Learnership-OC-Hydro Power Plant Process Controller NQF Level 6.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/dpsbuvt8NCa4K5VAb3u_TA/SJ-4WV4dOL9qf7pzFq-2SbntGjybMttrr-NFRSeb8_Gm9naYK2WpdtVj4m0H-z-9oZ3gI_xEpdIxt4SKzcGRTiVCvOH-olg2zXI3jw-uz77Uqj3ONv_2Py0MCdTMtF07SP3XqOAcvVGZCMIOpRQdLHgB64A0UQTBgp9K9DnZnycwPyxRy0oAeSP4axLQsNAYTr2qV-yQhZjnJ-XWRz3TeA/PrNrFo-pvu3hYnTmtxQQLjfHVzZcsYov5QvISxG4-iE)"
102946,Ice Cream Products Maker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=102946,NQF Level 4,156,FOODBEV,"Assessment Specifications Document-Ice Cream Products Maker.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/ultsajGZZNpUZrsGdhPgDg/KShjm6rgNnwyGi8oOj-PBgv_nrZb-tOAq8OX9-bYmhQuXPcD9EcKbJ63myWZOdyjABCTRwth1Ks8gP9nNhz4pENwDuVTsGERjKhyJtpdt6obLv7btpmjDaYraUn9SbmZUaNezdVXvCfZWkGBx-SAnu9r8yq42E5I0nCY8gPvlAL6jIYJVz6zXVeK4yP4dM31YpsSkD9_zRlUWVvZfVj9mw/mhNqRq2Vd_WqxKr5hjg-wfyh8f2Sr8MPZKLBAialCyw),Curriculum Document -Ice Cream Products Maker.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/6fzd6hFfRVFDQ6tdMcYTiQ/wkfg2g2a20KJXTZJrvDu4PAZb_3TVRwV8lt7HE3qkPjX98jUIPF2slVFUjwLWjhZ_G_R2wimpcQseDX-b848ZWtInQd848FBHHivEphQfizOyxd-rZ3q5mVD8fQkYh_IirO7GyywOLBRfNvRT7DqY7eCPgCByGeKFKpkM3J1NiUa7MHkedZxrHmo9sD3PCBH/e4E0apmbNci5jbmGvwLXKxCvnQDca4c2dgAZ8rXnjg0)"
103264,Imaam,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=103264,NQF Level 5,455,HW SETA,"Imaam- External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/cHeST-LlBdChk239m30hEg/RUcjlquH94nc3-WL_c_rCK50ykXWOnA1b_55u-IcSy3NVNl_3lgWAhFy65l2eIdwa3hfRf4pgL2XmzmdwC19VZIXq9ZnRbDwKxOWNyUQa3LB7gkAN6PHL9pzgBy1DcH9DHroxTCkoETrIHgLy8ckIfJKO_VAjYLZiBGSuMet2B1p1h_rMiZKOC2vdgWD28cT/EWqrpf_nUoEs--TuHOTwhJxjI1GpAigCF-yWIKQs45Q),Imaam-Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Ccy2UmfNBp0irNYM6Emg-A/nbJepzYThXZaP1rTTtSxsa43B6VcFfwNQP7NuXYMkbMafxKn00CNXVL3eSl4JfG5SmLcNh3wFNpEczv3vxytcbVffikWXGMH_RmbhbPm_lpQgsBBeK30M5wGmKJD8C2cPdpVcz9PZPGhd0lvQ7wwQs_edvIpm5WxKqFN4PFynq8/IGrkUhYkm-2doS74pKFJvoEaxC5PZ5WoJ3zeS50oBpw)"
120684,Immigration Officer,Higher Occupational Certificate,https://regqs.saqa.org.za/viewQualification.php?id=120684,NQF Level 5,178,PSETA,"Immigration Officer Assessment Specs.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/EY3edJJG2zQ30qCLgZVEHw/yfRAflB-1Q78FozSnlBIDYrinjjIJJiO5AWAToC-3IdynMMrRqm--g33uEdmkTqUjoQ7sCN5ZPimmbD5oG-udlwmGQzsnhxAAHpqpFAyQmGcW_5xyG6XBM2e9UXPru1pjoL8i4cYNDmVI7kP0nUTdkd2NQQQdYZZTImqPHk4kGqgMvl8KemwoLUNEayrRthB/-y_B82GhPgPgyMjNdf-Quby8-bubw2H96reTgRM-wPc),Immigration Officer_Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/mLmmyzpbVuNv2_Lh_hQdnw/TlUekWb2MTpIvSsVgyRs6v2zMf2BtrpVuSm1YF8j0qEIu8z3q8TYypxab51egzNOw7POps5z0lfrf7RkDiXcG7utpP4Id2GpbPOdyc5_gVnkSS3ROUa6ND4O0n87yTRXL4KBW3Br_DQj7EJUmLG-yYbuNOmLDR35xSaGCERl3W0/3yqCuIsPDS9yPwBsAzxrXVB9_3v1UvLtcaVUkrItWxo)"
118690,Individual Fitness Instructor,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118690,NQF Level 4 ,108,CATHSSETA,"Fitness Instructor-External Assessment Specifications Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/WsrJvQRfMxxRxpXfBqWH5g/B3_MJHiidDw66HsIs-iKVFmvc8_zbfZvj-OALZmwIJ_-WslJNPebNVF706t3zug8BolFExRAG1nFutlB_jk0LSyE-cf7K6wOX-tAB7mU3s7RpLryDGRIb3_KIS1nuE75cPTEhw7UDPUooVGy7v4r5cgIiUmHAXoN6TY6Am8E7AYfVXTLHTFy8cG_Z6oEqD5gYCMpxTBkAM0PRZzpSyL0MQ/6x6uFWG8ZvNAH_ZAHNdyZ17XGfv2h9UuM4of5puz5Ng),Fitness Instructor-Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Jb3KnDXKjAMPxC3TVkIB8A/KMzcTAHeppHK_KYcar1JjJqohqzMWosrA5Yo-EhXS7-G0B0xH0yYxPjeXORyjqwEl6Vyvgaejf3Y_EUpAPoq6z89ZM4YoyZCZmzPPnock96JztEimi9WbK5W2swCELH2Wead4ZLIJ17tSzb9ZWgRAaqfx3eG0Yj1gi-ttRYlE6wBhPSEjDwWJ0aqIWICKADs/IKK1nY5aXpQLP7JpbPjgHlze2myQgLpfoVtXX8v5IC8)"
103280,Industrial Refrigeration Mechanic Plant Room Operator,Occupational Certificate,https://qspe.saqa.org.za/viewQualification.php?id=103280,NQF Level 2,112,MERSETA ,
122620,Industrial Thermoprocessing Gas Technician,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=122620,NQF Level 5,261,CHIETA,"EAS - Industrial Thermoprocessing Gas Technician.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/OHLFcwKPyP0kNuF6u1tdCQ/FG26abrRFn00Py3zsgOhkqC3zpcbkraa8zrr6X95UQT29cQ8be8z7CDFIarD3Opup3uMkgpQU82PzWXJcfiEMhAbTNdsayVNePzZolrElI1jL7qrwDJRdoF9pFUlJG98V-ogtaXh02EAP4MEY8CxokVbgVh06p6Z0Dm2_Z3yBoHZXoXuPG1xuFiIdbherJWzcxk0QvFowKIlobplDaScaw/fqTA7IQdnIY9AAq8o5BMbaM9Fllvyv-mmMWjm6QeAoE),Curriculum - Industrial Thermoprocessing Gas Technician.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/g-ZOtIdyIQiZuesl3HXg0g/zQLJhhS7bTkVZBju0_Kli9bkVs7br5qxFQ6-vPcbKSODQ2K16hQxoZ69QhrXmUOuLF71pIawvZCujIim3KdUouQD6UI9EVWr5j-eqk8QiJZZIKIdHww9GJYnwYLm40HUX45YxSC_-viBrxUVuUJSx3XnI9obrRY885e6igfdl0iK7VIOVK6Rp5tYBDEhH5rviobigM0lfP3LBx-sd4Df1w/hcCkflhsz3mXuJe7J08qDLzSQyxKWMim9f90hWsGpEQ)"
